fips,pop_tot,pop_male,pop_female,hispanic,labor_total,labor_armed,labor_employed,labor_unemployed,income_median,income_percapita,income_poverty,native_yes,native_no,houses_tot,income_10,income_10-15,income_15-25,income_25,marital_single,marital_married,marital_sepdiv,marital_widow,edu_low,edu_mid,edu_high,edu_low_age_18,edu_low_age_45,edu_low_age_65,edu_mid_age_18,edu_mid_age_45,edu_mid_age_65,edu_high_age_18,edu_high_age_45,edu_high_age_65,race_wht_total,race_wht_male,race_wht_female,race_blk_total,race_blk_male,race_blk_female,race_other_total,race_other_male,race_other_female,area_sqmi,pop_density,year,dem,repub,other
31133,2553,1241,1312,53,1147.0,0.0,1119.0,28.0,55833.0,29091.0,332.0,2524.0,29.0,1070,25.0,107.0,100.0,838.0,446,1077,333,183,303,1273,374,85,104,114,405,390,478,163,79,132,2430,1188,1242,6,4,2,117,49,68,432.946,5.896809301852887,2020,322,1071,36
17039,16042,8015,8027,430,8614.0,23.0,8119.0,472.0,55591.0,29402.0,1739.0,15792.0,250.0,6663,274.0,301.0,593.0,5495.0,3060,7360,1839,941,1240,8808,2496,474,412,354,3256,3422,2130,1166,871,459,15425,7674,7751,76,61,15,541,280,261,405.082,39.60185838916565,2016,1910,5077,556
28029,29521,14274,15247,696,12613.0,0.0,11399.0,1214.0,36637.0,17473.0,6449.0,29050.0,471.0,10275,1362.0,1024.0,1476.0,6413.0,8370,10183,2997,1884,5314,13925,2836,2087,1571,1656,7079,4996,1850,1238,1168,430,13831,6707,7124,15045,7147,7898,645,420,225,777.244,37.981637683919075,2008,7710,6701,53
16047,15169,7911,7258,4413,7293.0,0.0,6970.0,323.0,48638.0,22542.0,2395.0,13192.0,1977.0,5419,223.0,306.0,610.0,4280.0,2796,6592,1562,748,2259,7257,1497,1041,837,381,3072,2416,1769,507,603,387,14032,7182,6850,15,15,0,1122,714,408,734.133,20.662468517285017,2016,930,3743,518
53065,44214,21944,22270,1604,17556.0,27.0,16351.0,1178.0,49200.0,25197.0,6829.0,42902.0,1312.0,17433,1344.0,1104.0,1957.0,13028.0,8178,20348,5434,2430,3536,25021,5994,1304,1107,1125,8290,9996,6735,1764,2401,1829,39263,19574,19689,205,114,91,4746,2256,2490,2540.317,17.40491442603423,2016,5767,15161,1749
13109,10868,5195,5673,1328,4471.0,29.0,3901.0,541.0,37804.0,19177.0,2793.0,10113.0,755.0,3936,520.0,278.0,515.0,2623.0,2505,3780,1465,664,1990,5005,1033,1039,483,468,2356,1696,953,504,393,136,6400,3047,3353,3301,1536,1765,1167,612,555,186.869,58.158389031888646,2012,1268,2268,27
48363,28028,13838,14190,5298,12775.0,39.0,11677.0,1059.0,41370.0,23503.0,4908.0,26439.0,1589.0,10413,909.0,913.0,1127.0,7464.0,5174,11382,3933,1874,4287,13879,3040,1735,1293,1259,5949,5338,2592,890,1127,1023,25263,12281,12982,666,392,274,2099,1165,934,985.504,28.44027015618404,2012,1811,7393,133
21115,23390,11505,11885,129,8037.0,0.0,7265.0,772.0,35026.0,18380.0,5774.0,23276.0,114.0,9134,1169.0,955.0,1282.0,5728.0,3888,10774,2819,1474,4362,12020,1695,1223,1591,1548,5894,4440,1686,649,773,273,22941,11293,11648,67,43,24,382,169,213,264.134,88.55353721974451,2012,1723,7095,217
17023,16545,8107,8438,149,8413.0,0.0,7826.0,587.0,43597.0,23173.0,1740.0,16402.0,143.0,6747,473.0,524.0,796.0,4954.0,2796,7500,1796,1306,1659,9051,1946,561,398,700,3803,3289,1959,823,828,295,16233,7912,8321,40,29,11,272,166,106,501.418,32.9964221467917,2008,3742,4409,137
1099,21512,10230,11282,302,7781.0,0.0,6422.0,1359.0,30141.0,18890.0,6561.0,21376.0,136.0,8149,1801.0,762.0,1148.0,4438.0,5835,7723,2485,1502,2617,11741,2234,760,817,1040,4901,4468,2372,848,738,648,11814,5762,6052,8927,4084,4843,771,384,387,1034.412,20.79635580407033,2016,4332,5795,144
48105,2949,1575,1374,1728,1589.0,0.0,1558.0,31.0,64103.0,35942.0,269.0,2616.0,333.0,1289,0.0,182.0,58.0,1049.0,516,1665,55,254,670,1382,366,265,223,182,389,621,372,182,44,140,1247,550,697,11,11,0,1691,1014,677,2807.331,1.0504639460042295,2020,344,1220,10
48427,63894,31073,32821,63299,25494.0,0.0,21842.0,3652.0,29294.0,14122.0,22336.0,44642.0,19252.0,16238,2338.0,1760.0,3113.0,9027.0,16579,20344,6223,3006,18908,19715,4092,7194,6542,5172,13406,4686,1623,2702,1052,338,60751,29430,31321,37,13,24,3106,1630,1476,1229.099,51.984421108470514,2016,9289,2224,227
26065,289564,140970,148594,22286,151898.0,164.0,140932.0,10802.0,50940.0,28366.0,54559.0,262186.0,27378.0,112200,9814.0,5496.0,12467.0,84423.0,107857,93349,29262,10971,16116,141018,74196,7782,4436,3898,82200,38941,19877,39243,21867,13086,215518,104072,111446,33020,16223,16797,41026,20675,20351,560.71,516.4238197998965,2016,79110,43868,8160
46097,2312,1167,1145,67,1138.0,0.0,1122.0,16.0,62037.0,32033.0,236.0,2312.0,0.0,910,66.0,32.0,85.0,727.0,520,1005,245,140,188,1354,274,65,68,55,408,546,400,91,79,104,2214,1156,1058,13,5,8,85,6,79,571.92,4.042523429850329,2020,320,787,31
54091,16969,8600,8369,158,7458.0,0.0,6836.0,622.0,39933.0,21266.0,3318.0,16921.0,48.0,6801,796.0,516.0,1012.0,4477.0,3335,7398,2139,1177,1978,9432,2052,473,764,741,4052,3483,1897,956,846,250,16521,8320,8201,175,126,49,273,154,119,175.679,96.59094143295442,2012,1941,3840,127
22067,25992,12444,13548,102,9822.0,9.0,9279.0,534.0,33333.0,19399.0,7162.0,25843.0,149.0,9758,1596.0,795.0,1529.0,5838.0,7821,8768,2514,1647,3974,13385,2339,1572,1148,1254,5730,4881,2774,952,824,563,12857,6221,6636,12793,6080,6713,342,143,199,806.081,32.244898465538824,2016,5155,6502,195
37179,190346,94163,96183,18819,97419.0,128.0,90218.0,7073.0,63386.0,28596.0,16134.0,174663.0,15683.0,65635,2673.0,2481.0,5100.0,55381.0,30840,90277,13945,6780,19609,77718,35359,10004,4910,4695,39481,28023,10214,19406,13190,2763,156214,77372,78842,22355,10757,11598,11777,6034,5743,631.52,301.4092982011654,2008,31189,54123,777
48223,36240,17801,18439,6043,16701.0,9.0,15927.0,765.0,51877.0,26267.0,6019.0,33611.0,2629.0,13405,881.0,654.0,1529.0,10341.0,6562,16161,3824,2132,4416,18186,4580,1775,1493,1148,8019,6051,4116,1669,1697,1214,30278,14761,15517,2549,1119,1430,3413,1921,1492,792.768,45.71324775974812,2016,2510,10707,321
20047,3006,1570,1436,572,1526.0,0.0,1478.0,48.0,47101.0,24899.0,351.0,2635.0,371.0,1287,101.0,36.0,129.0,1021.0,489,1475,321,154,362,1469,483,194,74,94,497,607,365,143,202,138,2818,1474,1344,32,32,0,156,64,92,621.971,4.833022761511389,2012,298,1059,28
19077,10619,5325,5294,308,5504.0,0.0,5323.0,181.0,75795.0,39571.0,1061.0,10432.0,187.0,4518,167.0,167.0,330.0,3854.0,1690,5615,908,565,539,6057,1713,221,171,147,2148,2029,1880,552,763,398,10041,5049,4992,50,26,24,528,250,278,593.055,17.90559054387873,2020,1985,4280,106
51089,54860,26368,28492,2471,25749.0,67.0,22864.0,2818.0,34086.0,19206.0,9113.0,53006.0,1854.0,22909,2221.0,2203.0,3766.0,14719.0,10654,23161,7450,4346,12031,27017,4416,3554,3654,4823,12314,10113,4590,1332,2236,848,40900,19742,21158,12208,5776,6432,1752,850,902,382.334,143.4871081305874,2008,11118,13758,339
21139,9443,4643,4800,136,4101.0,0.0,3776.0,325.0,40580.0,20700.0,1441.0,9386.0,57.0,3708,366.0,232.0,636.0,2474.0,1496,4629,1155,543,1326,5451,711,306,495,525,2166,2207,1078,214,284,213,9235,4514,4721,29,11,18,179,118,61,342.332,27.584333337228188,2012,1346,3089,76
27077,3976,2057,1919,42,2064.0,0.0,1986.0,78.0,45119.0,23073.0,281.0,3887.0,89.0,1700,75.0,80.0,222.0,1323.0,836,1926,351,221,328,2375,491,106,81,141,670,1187,518,172,155,164,3767,1949,1818,35,28,7,174,80,94,1774.653,2.240437989849283,2012,859,1306,69
29185,9609,4850,4759,190,3877.0,2.0,3470.0,405.0,31875.0,18098.0,2030.0,9515.0,94.0,4057,509.0,423.0,733.0,2392.0,1548,4281,1248,1032,1468,5410,870,357,512,599,1784,2100,1526,341,293,236,9221,4644,4577,85,54,31,303,152,151,702.058,13.68690336126075,2012,1460,3019,147
18183,33649,16702,16947,675,17498.0,14.0,16976.0,508.0,61153.0,30144.0,3046.0,33209.0,440.0,13548,409.0,479.0,1146.0,11514.0,5947,16220,3352,1651,2166,18540,5124,871,546,749,7376,7008,4156,2277,1978,869,32608,16184,16424,139,120,19,902,398,504,337.913,99.5788856895118,2016,3379,11358,886
47117,32269,15877,16392,1643,15257.0,11.0,14297.0,949.0,49370.0,24876.0,4661.0,31301.0,968.0,12335,787.0,493.0,1493.0,9562.0,6181,13557,4434,1906,3687,17567,3345,1410,1333,944,7894,6287,3386,1346,1295,704,28913,14160,14753,2373,1272,1101,983,445,538,376.156,85.78621635704336,2016,2852,8184,419
51003,101883,48767,53116,5698,49562.0,414.0,46962.0,2186.0,67958.0,37510.0,9162.0,91736.0,10147.0,38537,2381.0,1384.0,2531.0,32241.0,27363,43438,8206,5011,6545,36766,36939,2374,1877,2294,19397,10600,6769,15680,14654,6605,83125,39905,43220,9616,4501,5115,9142,4361,4781,726.217,140.292777503143,2012,29757,23297,853
17033,19864,10087,9777,337,10299.0,12.0,8879.0,1408.0,41434.0,21545.0,3261.0,19512.0,352.0,7819,301.0,654.0,1183.0,5681.0,3660,8879,2457,1257,2301,11115,1878,861,631,809,4561,4197,2357,837,775,266,18480,9101,9379,500,419,81,884,567,317,443.629,44.77615304680262,2008,3883,5070,176
35019,4413,2590,1823,3321,1812.0,0.0,1634.0,178.0,38713.0,27526.0,801.0,4062.0,351.0,1295,98.0,54.0,250.0,893.0,1356,1251,849,232,740,2376,478,388,116,236,884,950,542,259,138,81,2028,1136,892,87,86,1,2298,1368,930,3030.873,1.4560161379246177,2020,1234,917,38
28015,10129,5116,5013,29,3843.0,0.0,3466.0,377.0,43060.0,22567.0,1477.0,10102.0,27.0,3658,377.0,192.0,531.0,2558.0,2164,4644,976,683,1702,5359,1099,545,423,734,1917,2184,1258,474,368,257,6523,3301,3222,3503,1738,1765,103,77,26,634.582,15.96168816638354,2016,1680,3799,49
20037,39277,19570,19707,1893,19833.0,11.0,18588.0,1234.0,37154.0,20854.0,8102.0,37978.0,1299.0,15364,1617.0,1221.0,2328.0,10198.0,11493,14616,4132,1837,2851,20372,7501,1342,596,913,10896,5930,3546,3944,2370,1187,36317,18114,18203,782,488,294,2178,968,1210,595.009,66.01076622370418,2012,6826,7708,411
47057,23013,11465,11548,742,10318.0,0.0,9651.0,667.0,42997.0,22151.0,4210.0,22487.0,526.0,8948,703.0,611.0,1144.0,6490.0,3770,11312,2501,1607,3725,12679,1813,831,1319,1575,5388,4854,2437,624,703,486,22501,11248,11253,94,53,41,418,164,254,302.458,76.08659714737252,2016,1154,6626,228
37101,160675,79314,81361,19316,82851.0,330.0,76095.0,6426.0,49745.0,22437.0,23981.0,147916.0,12759.0,59093,3865.0,3854.0,6886.0,44488.0,29354,70597,15406,7666,22798,72396,20840,11384,6251,5163,37106,26440,8850,11850,6932,2058,125392,61840,63552,24721,11744,12977,10562,5730,4832,791.299,203.05219645165735,2008,26795,43622,600
35051,11774,5723,6051,3394,4387.0,0.0,4107.0,280.0,28855.0,18589.0,2037.0,11201.0,573.0,4686,689.0,498.0,648.0,2851.0,2359,4249,2688,1016,1591,6659,1744,438,291,862,1552,2640,2467,231,888,625,10777,5247,5530,26,26,0,971,450,521,4236.189,2.779384961341432,2012,1964,2928,210
36067,463704,223042,240662,17294,237600.0,486.0,221848.0,15266.0,50676.0,27037.0,61111.0,432330.0,31374.0,183542,14625.0,10540.0,19899.0,138478.0,129456,174943,46514,24412,38716,211318,104536,15899,9762,13055,101249,73950,36119,49147,40635,14754,381903,183644,198259,49057,23201,25856,32744,16197,16547,778.39,595.7219388738293,2008,129317,84972,3905
46033,8085,4273,3812,132,3954.0,68.0,3792.0,94.0,46743.0,24353.0,734.0,8025.0,60.0,3654,383.0,166.0,361.0,2744.0,1103,4490,892,436,519,4234,1825,132,162,225,1219,1957,1058,606,880,339,7668,3988,3680,0,0,0,417,285,132,1557.002,5.192671557261969,2008,1475,2909,66
40061,11651,5811,5840,597,4879.0,5.0,4498.0,376.0,46239.0,25234.0,2467.0,11359.0,292.0,4518,306.0,358.0,493.0,3361.0,1933,5174,1537,770,1457,6271,1206,478,520,459,2768,1976,1527,400,430,376,8147,4045,4102,58,39,19,3446,1727,1719,625.467,18.627681396460567,2020,783,4165,66
39117,34976,17461,17515,504,18169.0,25.0,17483.0,661.0,56010.0,27212.0,3524.0,34824.0,152.0,12650,489.0,368.0,1450.0,10343.0,7001,15710,3953,1720,3868,19478,3301,1561,1320,987,7624,7715,4139,1505,1295,501,33697,16843,16854,363,196,167,916,422,494,407.22,85.8896910760768,2016,3761,11948,839
47109,25895,12747,13148,633,10460.0,58.0,9761.0,641.0,46920.0,25004.0,4263.0,25584.0,311.0,9683,420.0,658.0,1467.0,7138.0,5164,10973,3383,1952,2733,15326,2234,681,990,1062,6361,5077,3888,1001,818,415,23515,11539,11976,1521,824,697,859,384,475,563.609,45.94497248979345,2020,1943,9093,239
5045,122416,59911,62505,4956,60303.0,259.0,57226.0,2818.0,51930.0,26163.0,19697.0,118495.0,3921.0,44095,3641.0,2336.0,4472.0,33646.0,32824,46934,13513,5265,7698,61256,24736,3052,2479,2167,35386,17018,8852,13300,7967,3469,100652,49395,51257,13904,6490,7414,7860,4026,3834,664.07,184.34201213727468,2016,14629,29346,3552
15003,936984,469004,467980,74077,501779.0,38936.0,439691.0,23152.0,70093.0,29516.0,80309.0,753844.0,183140.0,304827,16397.0,9260.0,21128.0,258042.0,249316,390414,77342,46779,71180,452874,204028,20049,21983,29148,243224,134475,75175,92380,82565,29083,197515,109323,88192,18733,11298,7435,720736,348383,372353,600.743,1559.7085608987536,2008,214239,88164,4410
48319,4161,2146,2015,978,2242.0,0.0,2115.0,127.0,40708.0,25602.0,602.0,3748.0,413.0,1667,166.0,133.0,158.0,1210.0,985,1744,510,288,398,2283,595,78,221,99,882,769,632,101,181,313,3632,1813,1819,1,1,0,528,332,196,932.209,4.4635913191140615,2016,354,1656,47
27155,3657,1847,1810,67,1834.0,0.0,1785.0,49.0,41287.0,24188.0,325.0,3577.0,80.0,1636,101.0,130.0,259.0,1146.0,589,1827,249,383,332,2138,410,104,48,180,646,763,729,229,119,62,3441,1716,1725,0,0,0,216,131,85,573.902,6.3721680705068104,2008,1043,933,59
46083,54914,27152,27762,1099,30726.0,74.0,29972.0,680.0,81422.0,39797.0,2015.0,53553.0,1361.0,19294,460.0,262.0,919.0,17653.0,10678,25296,3689,1808,2456,22141,14622,1457,507,492,10701,7401,4039,8263,4497,1862,52001,25665,26336,646,323,323,2267,1164,1103,577.746,95.04868921636844,2016,8076,15499,1656
46067,7388,3583,3805,110,3579.0,34.0,3500.0,45.0,39310.0,21944.0,743.0,7309.0,79.0,2961,295.0,265.0,380.0,2021.0,1138,3773,434,650,1151,3307,1185,298,169,684,1020,1354,933,479,428,278,7254,3518,3736,24,6,18,110,59,51,812.904,9.0884040427898,2008,1242,2285,34
40111,36900,18390,18510,1739,16147.0,25.0,14956.0,1166.0,50819.0,27821.0,6359.0,36501.0,399.0,13983,936.0,726.0,1561.0,10760.0,9047,13675,4961,2110,3699,20476,4068,1463,1281,955,9336,6609,4531,1448,1311,1309,23336,11640,11696,2752,1386,1366,10812,5364,5448,702.444,52.5308779062815,2020,4357,9668,288
42005,65538,32862,32676,560,31838.0,39.0,30185.0,1614.0,61011.0,33390.0,6725.0,65137.0,401.0,27767,1001.0,1252.0,2581.0,22933.0,13961,30270,6651,4508,4160,39560,9389,1349,1100,1711,13621,14846,11093,3851,3349,2189,63113,31667,31446,689,385,304,1736,810,926,663.969,98.70641551036267,2020,8457,27489,424
51045,5206,2605,2601,0,2355.0,0.0,2200.0,155.0,46658.0,22435.0,541.0,5186.0,20.0,2151,103.0,200.0,241.0,1607.0,683,2470,712,239,387,3095,497,73,106,208,1049,1355,691,224,189,84,5037,2531,2506,10,10,0,159,64,95,330.613,15.7465072456316,2012,830,1757,80
16025,886,433,453,8,394.0,0.0,382.0,12.0,38393.0,30803.0,206.0,871.0,15.0,357,20.0,37.0,54.0,246.0,129,389,106,66,61,485,119,22,24,15,173,172,140,18,48,53,884,431,453,0,0,0,2,2,0,1078.688,0.8213681806045863,2016,110,410,70
42007,171569,82707,88862,1978,87269.0,152.0,81589.0,5528.0,46190.0,24168.0,18650.0,168384.0,3185.0,70350,5050.0,4023.0,8765.0,52512.0,37790,76713,16176,12229,14354,96763,24820,3545,3607,7202,38136,37401,21226,11396,10190,3234,156869,75705,81164,10212,4757,5455,4488,2245,2243,434.712,394.6727948618856,2008,40499,42895,1069
24510,622271,293295,328976,27751,312962.0,357.0,269078.0,43527.0,41819.0,25062.0,144849.0,575620.0,46651.0,242212,32382.0,18399.0,28368.0,163063.0,264608,135242,76174,34385,92506,273308,124353,38437,29251,24818,142777,95065,35466,77104,33382,13867,188380,93384,94996,392312,179588,212724,41579,20323,21256,92.051,6760.067788508544,2012,221478,28171,4356
12095,1200241,590597,609644,337871,651651.0,667.0,583214.0,67770.0,47556.0,25052.0,207658.0,967602.0,232639.0,423609,31833.0,21622.0,51390.0,318764.0,372586,417551,136217,44365,116084,553990,253338,55381,34353,26350,314493,172236,67261,137494,86917,28927,780991,387904,393087,249396,119400,129996,169854,83293,86561,1003.234,1196.3719331681343,2012,273665,188589,4105
53021,84508,44037,40471,43300,38397.0,73.0,35435.0,2889.0,56719.0,19982.0,16164.0,64442.0,20066.0,24207,1534.0,1280.0,2530.0,18863.0,20092,30401,7377,2144,15986,32465,7555,10471,4011,1504,18793,9847,3825,3928,2574,1053,56156,29088,27068,1597,1143,454,26755,13806,12949,1265.298,66.78900938751187,2012,8398,13748,497
20065,2663,1370,1293,40,1451.0,4.0,1395.0,52.0,43980.0,25026.0,284.0,2642.0,21.0,1157,57.0,127.0,129.0,844.0,511,1235,285,208,208,1414,479,83,69,56,471,537,406,86,249,144,2456,1238,1218,106,82,24,101,50,51,898.522,2.963756034910664,2008,325,1060,38
48401,52016,27465,24551,6837,22533.0,0.0,21396.0,1137.0,46574.0,22392.0,5820.0,48703.0,3313.0,18102,1359.0,972.0,2303.0,13468.0,9600,23835,5703,2915,8387,26068,5364,3938,2452,1997,12417,9415,4236,1997,2146,1221,40009,20715,19294,9551,5379,4172,2456,1371,1085,924.027,56.292727377013875,2008,4983,13646,93
46041,5779,2869,2910,58,2614.0,0.0,2036.0,578.0,43954.0,16967.0,1732.0,5767.0,12.0,1667,212.0,123.0,175.0,1157.0,1618,1444,637,276,628,2546,502,361,164,103,1330,852,364,187,230,85,1170,609,561,6,3,3,4603,2257,2346,2445.27,2.3633381998715888,2016,888,723,97
20109,2774,1375,1399,18,1574.0,0.0,1539.0,35.0,39375.0,22856.0,326.0,2719.0,55.0,1334,186.0,68.0,169.0,911.0,438,1360,227,245,267,1532,357,101,49,117,506,590,436,171,156,30,2646,1298,1348,4,0,4,124,77,47,1072.994,2.585289386520335,2008,225,1187,28
21071,39949,19334,20615,250,13779.0,12.0,12395.0,1372.0,27907.0,15883.0,10826.0,39770.0,179.0,15542,2536.0,1719.0,2822.0,8465.0,7256,16898,5216,3250,9415,18151,3406,3321,3386,2708,9506,6682,1963,1442,1402,562,39059,19089,19970,325,97,228,565,148,417,393.345,101.56224179791276,2008,7530,7741,388
30023,9435,5072,4363,353,4373.0,0.0,4207.0,166.0,46436.0,30185.0,2070.0,9290.0,145.0,4336,495.0,260.0,452.0,3129.0,2529,3600,1631,737,784,5938,1498,401,134,249,2043,2277,1618,536,475,487,8589,4555,4034,51,10,41,795,507,288,741.389,12.72611274243346,2020,2562,2186,143
19113,207765,102291,105474,5078,115744.0,119.0,109889.0,5736.0,53674.0,28239.0,19506.0,201768.0,5997.0,85447,4670.0,3782.0,8479.0,68516.0,48168,86949,20983,8955,11630,102085,42607,5136,2490,4004,49764,34273,18048,22006,16181,4420,189511,92622,96889,7785,4033,3752,10469,5636,4833,716.88,289.8183796451289,2008,68037,43626,1692
20133,16453,8107,8346,767,8154.0,0.0,7689.0,465.0,44879.0,22474.0,2641.0,16132.0,321.0,6503,562.0,390.0,1035.0,4516.0,3133,6975,1839,1086,991,9257,2140,354,158,479,3841,3358,2058,887,853,400,15608,7712,7896,165,86,79,680,309,371,577.792,28.475645214887017,2012,2050,4272,158
26031,25821,12817,13004,287,11741.0,49.0,9847.0,1845.0,39486.0,23648.0,4529.0,25513.0,308.0,11250,856.0,724.0,1820.0,7850.0,4648,12568,2908,1740,2411,15183,3266,675,790,946,5402,5902,3879,712,1426,1128,24082,11977,12105,114,88,26,1625,752,873,885.38,29.163748898777925,2012,5831,7286,194
42037,66642,31872,34770,1255,33319.0,25.0,31370.0,1924.0,42788.0,22403.0,8533.0,65375.0,1267.0,25884,2233.0,1772.0,3232.0,18647.0,18559,27493,6318,3968,6304,38802,8765,1644,1924,2736,19811,12331,6660,4025,3582,1158,64167,30736,33431,930,480,450,1545,656,889,483.108,137.94431058893664,2008,13230,14477,334
26155,68493,33801,34692,1995,33510.0,13.0,31824.0,1673.0,54742.0,27398.0,7687.0,67858.0,635.0,27741,1328.0,997.0,3120.0,22296.0,15833,30640,6528,3609,4262,40852,8535,1645,1071,1546,16456,15702,8694,3429,3455,1651,66193,32679,33514,396,230,166,1904,892,1012,540.945,126.6173085988409,2016,12546,19230,2335
5085,70118,34532,35586,2591,35354.0,1127.0,31806.0,2421.0,52805.0,23339.0,9166.0,68641.0,1477.0,25572,1384.0,1539.0,2399.0,20250.0,11955,31195,7980,3275,6735,35623,8837,2703,1928,2104,18295,12136,5192,4685,3100,1052,62852,31124,31728,4319,1983,2336,2947,1425,1522,802.845,87.33690812049647,2012,5625,17880,609
17017,12665,6353,6312,2374,6556.0,12.0,6130.0,414.0,51997.0,26245.0,1689.0,11285.0,1380.0,5024,220.0,252.0,591.0,3961.0,2766,5220,1384,756,1598,6705,1308,793,500,305,2705,2453,1547,628,413,267,11382,5614,5768,590,354,236,693,385,308,383.756,33.002741325217066,2016,1621,3216,287
55037,4574,2337,2237,20,2089.0,0.0,1964.0,125.0,58049.0,36746.0,441.0,4563.0,11.0,2082,57.0,136.0,196.0,1693.0,820,2341,525,297,326,2674,853,91,116,119,736,1113,825,234,329,290,4376,2262,2114,20,14,6,178,61,117,497.43,9.195263655187665,2020,781,2133,26
19007,13029,6288,6741,156,6474.0,0.0,5780.0,694.0,34689.0,20084.0,2052.0,12944.0,85.0,5573,558.0,577.0,885.0,3553.0,2483,5682,1360,1031,1364,7094,1538,392,401,571,2701,2657,1736,656,581,301,12670,6137,6533,107,30,77,252,121,131,497.292,26.19989865109433,2008,2970,3086,120
19085,14623,7452,7171,300,7595.0,9.0,7378.0,208.0,75830.0,36998.0,1092.0,14510.0,113.0,5963,195.0,153.0,486.0,5129.0,2552,7217,1292,792,809,8309,2158,271,302,236,3195,2913,2201,878,854,426,14070,7150,6920,23,17,6,530,285,245,701.63,20.84146915040691,2020,2440,5580,135
17109,30875,15009,15866,835,14589.0,12.0,13464.0,1113.0,43724.0,23299.0,5993.0,29680.0,1195.0,11292,1387.0,819.0,1174.0,7912.0,11387,10745,2819,1607,1501,17654,6579,701,416,384,10219,4055,3380,2961,2262,1356,27867,13739,14128,1458,583,875,1550,687,863,590.182,52.31437082120431,2016,5288,6795,1009
46079,11207,5839,5368,314,6163.0,56.0,6010.0,97.0,74884.0,44809.0,1035.0,11014.0,193.0,4552,244.0,76.0,470.0,3762.0,2694,4936,1120,588,594,5576,2797,249,187,158,2301,1624,1651,902,1079,816,10487,5452,5035,42,42,0,678,345,333,575.159,19.48504674359612,2020,2068,3681,124
21069,15111,7576,7535,257,6606.0,0.0,6049.0,557.0,46885.0,26230.0,3167.0,14945.0,166.0,5747,422.0,351.0,739.0,4235.0,2707,6348,2305,704,2036,7708,1672,684,674,678,3155,2838,1715,760,554,358,14385,7114,7271,132,78,54,594,384,210,351.317,43.01243606201806,2020,1474,5534,58
8009,3833,1864,1969,307,1891.0,0.0,1843.0,48.0,36017.0,21472.0,522.0,3728.0,105.0,1682,213.0,132.0,247.0,1090.0,558,1878,401,355,472,1963,544,134,107,231,636,710,617,185,247,112,3528,1749,1779,33,0,33,272,115,157,2554.967,1.5002150712709792,2008,536,1572,67
47037,709786,343836,365950,75237,415789.0,629.0,396132.0,19028.0,71863.0,45951.0,98696.0,614641.0,95145.0,302663,16412.0,9418.0,19271.0,257562.0,243480,238678,77391,27379,54542,267590,243179,26405,18482,9655,143039,76575,47976,144554,65486,33139,423888,208242,215646,186862,86661,100201,99036,48933,50103,525.554,1350.548183440712,2020,199703,100218,9737
36023,48123,23550,24573,1278,24648.0,10.0,23525.0,1113.0,54489.0,26979.0,6884.0,47177.0,946.0,17685,812.0,1148.0,1702.0,14023.0,16070,17711,4385,2186,3259,26730,8698,1101,1116,1042,14078,7908,4744,3691,3246,1761,45625,22400,23225,712,347,365,1786,803,983,501.517,95.95487291557414,2016,8771,9900,1573
